Price,Moneyness,Time,Vol
433.0124613883238,0.002304147465437788,0.015873015873015872,0.0001
432.02492277664766,0.004608294930875576,0.015873015873015872,0.0001
431.03738416497146,0.0069124423963133645,0.015873015873015872,0.0001
430.04984555329526,0.009216589861751152,0.015873015873015872,0.0001
429.06230694161906,0.01152073732718894,0.015873015873015872,1.0000000000000003e-05
428.0747683299429,0.013824884792626729,0.015873015873015872,0.0001
427.0872297182667,0.016129032258064516,0.015873015873015872,0.0001
426.0996911065905,0.018433179723502304,0.015873015873015872,0.0001
425.1121524949143,0.020737327188940093,0.015873015873015872,0.0001
424.12461388323817,0.02304147465437788,0.015873015873015872,1.0000000000000003e-05
423.13707527156197,0.02534562211981567,0.015873015873015872,0.0001
423.36819572488196,0.027649769585253458,0.015873015873015872,15.437500351562498
432.59321997108634,0.029953917050691243,0.015873015873015872,35.86719189575196
431.0644607574686,0.03225806451612903,0.015873015873015872,31.06250029296875
420.3755295902138,0.03456221198156682,0.015873015873015872,14.167969895019532
428.65696800882125,0.03686635944700461,0.015873015873015872,26.95312657714844
427.5019269590828,0.03917050691244239,0.015873015873015872,25.578127006835935
426.26864694314884,0.041474654377880185,0.015873015873015872,24.316408651123048
425.2649536572755,0.04377880184331797,0.015873015873015872,23.492190158691407
415.4048504334297,0.04608294930875576,0.015873015873015872,12.65625208984375
423.06594660100103,0.04838709677419355,0.015873015873015872,21.906253154296873
413.41921696003106,0.05069124423963134,0.015873015873015872,12.179689887695313
411.28661193144774,0.052995391705069124,0.015873015873015872,1.0000000000000003e-05
419.89943744440285,0.055299539170506916,0.015873015873015872,20.14844120361328
418.84933652993186,0.0576036866359447,0.015873015873015872,19.65527729522705
417.64206368873243,0.059907834101382486,0.015873015873015872,19.074222789306646
416.8106189681868,0.06221198156682028,0.015873015873015872,18.812504121093752
415.56727884119084,0.06451612903225806,0.015873015873015872,18.268558978576664
414.5575237852042,0.06682027649769585,0.015873015873015872,17.919926275024416
404.37384164971445,0.06912442396313365,0.015873015873015872,1.0000000000000003e-05
412.6139077989686,0.07142857142857142,0.015873015873015872,17.32715302276612
411.3007679140174,0.07373271889400922,0.015873015873015872,16.834965676574708
410.2802113492457,0.07603686635944701,0.015873015873015872,16.54883295349121
409.56880793033116,0.07834101382488479,0.015873015873015872,16.46289548034668
408.52865335977333,0.08064516129032258,0.015873015873015872,16.185551817016606
407.5324991695998,0.08294930875576037,0.015873015873015872,15.945312534179687
406.2133447957332,0.08525345622119816,0.015873015873015872,15.532226854858397
405.50281258089836,0.08755760368663594,0.015873015873015872,15.472656579589842
404.4900982828729,0.08986175115207373,0.015873015873015872,15.250977030639646
403.47864962395187,0.09216589861751152,0.015873015873015872,15.038086538696287
402.46958913585365,0.0944700460829493,0.015873015873015872,14.833985103759765
401.46018514019704,0.0967741935483871,0.015873015873015872,14.636719602050782
400.4513018754044,0.09907834101382489,0.015873015873015872,14.446290033569337
399.4437850748507,0.10138248847926268,0.015873015873015872,14.26269639831543
389.5607624745717,0.10368663594470046,0.015873015873015872,0.0001
397.4320458232286,0.10599078341013825,0.015873015873015872,13.914063803710937
396.13298002431463,0.10829493087557604,0.015873015873015872,13.609376494140626
395.4225365834168,0.11059907834101383,0.015873015873015872,13.586915570678713
394.4185859062004,0.11290322580645161,0.015873015873015872,13.43066566833496
385.73353108677554,0.1152073732718894,0.015873015873015872,8.515629677734374
384.7446148652733,0.1175115207373272,0.015873015873015872,8.432621917114256
383.7558084545905,0.11981566820276497,0.015873015873015872,8.351567280273438
390.41093622502274,0.12211981566820276,0.015873015873015872,12.850099624938965
